 Date__(UT)__HR:MN, , , hEcl-Lon,hEcl-Lat,      PlAng,  Tru_Anom,  App_Lon_Sun,
*******************************************************************************
$$SOE
 1901-Feb-10 00:00, , , 141.9595,  0.0071,   -0.00134,   40.9339,  320.5795771,
 1901-Feb-15 00:00, , , 147.0137,  0.0060,   -0.00127,   43.9154,  325.6337907,
 1901-Feb-20 00:00, , , 152.0590,  0.0049,   -0.00119,   47.1425,  330.6765708,
 1901-Feb-25 00:00, , , 157.0926,  0.0040,   -0.00112,   53.3035,  335.7087312,
 1901-Mar-02 00:00, , , 162.1124,  0.0030,   -0.00106,   61.1672,  340.7297915,
 1901-Mar-07 00:00, , , 167.1184,  0.0019,   -0.00101,   67.2745,  345.7372795,
 1901-Mar-12 00:00, , , 172.1118,  0.0006,   -0.00095,   70.7332,  350.7311796,
 1901-Mar-17 00:00, , , 177.0934, -0.0006,   -0.00087,   72.8463,  355.7125711,
 1901-Mar-22 00:00, , , 182.0624, -0.0017,   -0.00079,   76.6118,    0.6814607,
 1901-Mar-27 00:00, , , 187.0166, -0.0026,   -0.00073,   84.1332,    5.6358027,
 1901-Apr-01 00:00, , , 191.9547, -0.0036,   -0.00068,   91.8372,   10.5733109,
 1901-Apr-06 00:00, , , 196.8776, -0.0048,   -0.00062,   96.9649,   15.4954241,
 1901-Apr-11 00:00, , , 201.7869, -0.0060,   -0.00055,   99.6290,   20.4053907,
 1901-Apr-16 00:00, , , 206.6841, -0.0070,   -0.00047,  101.6539,   25.3048929,
 1901-Apr-21 00:00, , , 211.5690, -0.0077,   -0.00040,  106.6236,   30.1912766,
 1901-Apr-26 00:00, , , 216.4397, -0.0084,   -0.00035,  114.5295,   35.0601137,
 1901-May-01 00:00, , , 221.2958, -0.0093,   -0.00029,  121.2251,   39.9132965,
 1901-May-06 00:00, , , 226.1389, -0.0102,   -0.00023,  125.4224,   44.7558365,
 1901-May-11 00:00, , , 230.9713, -0.0109,   -0.00016,  127.8535,   49.5914084,
 1901-May-16 00:00, , , 235.7947, -0.0114,   -0.00009,  130.7774,   54.4192062,
 1901-May-21 00:00, , , 240.6091, -0.0117,   -0.00002,  136.9497,   59.2332739,
 1901-May-26 00:00, , , 245.4133, -0.0121,    0.00003,  144.0930,   64.0328576,
 1901-May-31 00:00, , , 250.2076, -0.0125,    0.00009,  149.4527,   68.8241737,
 1901-Jun-05 00:00, , , 254.9938, -0.0129,    0.00015,  152.9850,   73.6123837,
 1901-Jun-10 00:00, , , 259.7746, -0.0130,    0.00022,  155.9350,   78.3988251,
 1901-Jun-15 00:00, , , 264.5521, -0.0129,    0.00029,  160.5482,   83.1792231,
 1901-Jun-20 00:00, , , 269.3262, -0.0128,    0.00035,  167.1284,   87.9494819,
 1901-Jun-25 00:00, , , 274.0959, -0.0127,    0.00041,  172.8192,   92.7144353,
 1901-Jun-30 00:00, , , 278.8619, -0.0126,    0.00047,  176.8934,   97.4800962,
 1901-Jul-05 00:00, , , 283.6265, -0.0124,    0.00054,  180.2154,  102.2492413,
 1901-Jul-10 00:00, , , 288.3924, -0.0119,    0.00060,  184.5361,  107.0199480,
 1901-Jul-15 00:00, , , 293.1616, -0.0113,    0.00067,  190.8263,  111.7882632,
 1901-Jul-20 00:00, , , 297.9338, -0.0107,    0.00073,  196.8243,  116.5556799,
 1901-Jul-25 00:00, , , 302.7081, -0.0102,    0.00080,  200.9567,  121.3277560,
 1901-Jul-30 00:00, , , 307.4855, -0.0097,    0.00086,  204.0322,  126.1073691,
 1901-Aug-04 00:00, , , 312.2681, -0.0089,    0.00092,  207.8077,  130.8943902,
 1901-Aug-09 00:00, , , 317.0588, -0.0079,    0.00098,  214.0199,  135.6864645,
 1901-Aug-14 00:00, , , 321.8591, -0.0069,    0.00106,  221.0860,  140.4840192,
 1901-Aug-19 00:00, , , 326.6681, -0.0061,    0.00113,  225.9976,  145.2904479,
 1901-Aug-24 00:00, , , 331.4853, -0.0052,    0.00120,  228.8749,  150.1078566,
 1901-Aug-29 00:00, , , 336.3112, -0.0043,    0.00125,  231.4553,  154.9361371,
 1901-Sep-03 00:00, , , 341.1479, -0.0031,    0.00131,  236.4293,  159.7744914,
 1901-Sep-08 00:00, , , 345.9981, -0.0019,    0.00138,  244.1844,  164.6241567,
 1901-Sep-13 00:00, , , 350.8623, -0.0008,    0.00146,  250.9682,  169.4872484,
 1901-Sep-18 00:00, , , 355.7394,  0.0002,    0.00153,  254.8737,  174.3641051,
 1901-Sep-23 00:00, , ,   0.6285,  0.0011,    0.00159,  257.0286,  179.2535527,
 1901-Sep-28 00:00, , ,   5.5297,  0.0023,    0.00164,  259.8438,  184.1546674,
 1901-Oct-03 00:00, , ,  10.4449,  0.0035,    0.00171,  266.3774,  189.0699196,
 1901-Oct-08 00:00, , ,  15.3760,  0.0047,    0.00179,  274.5375,  194.0022629,
 1901-Oct-13 00:00, , ,  20.3228,  0.0056,    0.00187,  280.4676,  198.9501865,
 1901-Oct-18 00:00, , ,  25.2837,  0.0064,    0.00194,  283.7445,  203.9108569,
 1901-Oct-23 00:00, , ,  30.2571,  0.0073,    0.00199,  285.8622,  208.8821933,
 1901-Oct-28 00:00, , ,  35.2426,  0.0084,    0.00204,  289.7351,  213.8657133,
 1901-Nov-02 00:00, , ,  40.2417,  0.0094,    0.00212,  297.3191,  218.8670297,
 1901-Nov-07 00:00, , ,  45.2555,  0.0101,    0.00220,  304.7210,  223.8844568,
 1901-Nov-12 00:00, , ,  50.2830,  0.0106,    0.00227,  309.7181,  228.9130506,
 1901-Nov-17 00:00, , ,  55.3218,  0.0111,    0.00233,  312.8303,  233.9494508,
 1901-Nov-22 00:00, , ,  60.3699,  0.0117,    0.00238,  315.7290,  238.9932124,
 1901-Nov-27 00:00, , ,  65.4262,  0.0123,    0.00245,  321.1490,  244.0494723,
 1901-Dec-02 00:00, , ,  70.4919,  0.0127,    0.00253,  328.5955,  249.1204879,
 1901-Dec-07 00:00, , ,  75.5674,  0.0128,    0.00260,  334.6149,  254.1994469,
 1901-Dec-12 00:00, , ,  80.6508,  0.0128,    0.00266,  338.8360,  259.2818441,
 1901-Dec-17 00:00, , ,  85.7395,  0.0128,    0.00272,  342.2955,  264.3659138,
 1901-Dec-22 00:00, , ,  90.8308,  0.0129,    0.00278,  346.7791,  269.4540252,
 1901-Dec-27 00:00, , ,  95.9236,  0.0129,    0.00285,  353.4192,  274.5506050,
 1902-Jan-01 00:00, , , 101.0188,  0.0126,    0.00292,  359.6694,  279.6510888,
 1902-Jan-06 00:00, , , 106.1162,  0.0120,    0.00298,    4.2068,  284.7495105,
 1902-Jan-11 00:00, , , 111.2139,  0.0115,    0.00304,    7.9079,  289.8439063,
 1902-Jan-16 00:00, , , 116.3089,  0.0110,    0.00311,   12.2933,  294.9346952,
 1902-Jan-21 00:00, , , 121.3984,  0.0105,    0.00317,   18.7067,  300.0247864,
 1902-Jan-26 00:00, , , 126.4819,  0.0098,    0.00323,   25.5323,  305.1129862,
 1902-Jan-31 00:00, , , 131.5601,  0.0089,    0.00329,   30.2114,  310.1936186,
 1902-Feb-05 00:00, , , 136.6328,  0.0079,    0.00335,   33.4881,  315.2650810,
 1902-Feb-10 00:00, , , 141.6984,  0.0070,    0.00342,   37.0486,  320.3274383,
 1902-Feb-15 00:00, , , 146.7540,  0.0062,    0.00348,   42.8872,  325.3817275,
 1902-Feb-20 00:00, , , 151.7974,  0.0053,    0.00354,   50.6493,  330.4274579,
 1902-Feb-25 00:00, , , 156.8286,  0.0041,    0.00359,   56.6907,  335.4609373,
 1902-Mar-02 00:00, , , 161.8488,  0.0029,    0.00365,   60.0329,  340.4812801,
 1902-Mar-07 00:00, , , 166.8582,  0.0017,    0.00372,   62.4825,  345.4896294,
 1902-Mar-12 00:00, , , 171.8556,  0.0007,    0.00379,   66.4626,  350.4861398,
 1902-Mar-17 00:00, , , 176.8387, -0.0002,    0.00385,   73.8280,  355.4695083,
 1902-Mar-22 00:00, , , 181.8059, -0.0013,    0.00389,   81.6784,    0.4370963,
 1902-Mar-27 00:00, , , 186.7582, -0.0026,    0.00394,   86.6022,    5.3893413,
 1902-Apr-01 00:00, , , 191.6973, -0.0038,    0.00401,   89.1383,   10.3289496,
 1902-Apr-06 00:00, , , 196.6238, -0.0048,    0.00408,   91.3970,   15.2568038,
 1902-Apr-11 00:00, , , 201.5372, -0.0056,    0.00415,   96.4037,   20.1707976,
 1902-Apr-16 00:00, , , 206.4357, -0.0065,    0.00419,  104.5232,   25.0675653,
 1902-Apr-21 00:00, , , 211.3185, -0.0075,    0.00424,  111.3740,   29.9484245,
 1902-Apr-26 00:00, , , 216.1876, -0.0085,    0.00430,  115.3544,   34.8178933,
 1902-May-01 00:00, , , 221.0448, -0.0093,    0.00437,  117.6865,   39.6782344,
